,,,,,,,,,,,,,,Buy,,,,,,,,,,,,,Sell,,,,,,,,,,,
,nifty_buy1.3,nifty_buy1.5,nifty_buy1.7,nifty_buy3.3,nifty_buy3.5,nifty_buy3.7,nifty_buy5.3,nifty_buy5.5,nifty_buy5.7,nifty1,nifty3,nifty5,Close, ret1.3 , ret1.5 , ret1.7 , ret3.3 , ret3.5 , ret3.7 , ret5.3 , ret5.5 , ret5.7 ,ret1,ret3,ret5,, ret1.3 , ret1.5 , ret1.7 , ret3.3 , ret3.5 , ret3.7 , ret5.3 , ret5.5 , ret5.7 ,ret1,ret3,ret5
655,0,1,0,0,1,0,0,1,1,1,1,1,18125.4,0,0.008,0,0,-0.015,0,0,-0.011,-0.011,0.008,-0.015,0,,-0.008,0,-0.008,0.015,0,0.015,0.011,0,0,,,
656,0,0,1,0,0,1,0,0,1,1,1,1,18268.4,0,0,-0.003,0,0,-0.033,0,0,-0.021,-0.003,-0.033,0,,0.003,0.003,0,0.034,0.034,0,0.021,0.021,0,,,
657,1,0,0,1,0,1,1,0,1,1,1,1,18210.95,-0.019,0,0,-0.015,0,-0.015,-0.021,0,-0.021,-0.019,-0.015,0,,0,0.02,0.02,0,0.016,0,0,0.021,0,,,
658,0,0,0,0,0,0,0,0,1,1,1,1,17857.25,0,0,0,0,0,0,0,0,0.003,-0.01,0.002,0,,0.011,0.011,0.011,-0.002,-0.002,-0.002,-0.003,-0.003,0,,,
659,0,1,1,0,1,1,0,1,1,1,1,1,17671.65,0,0.015,0.015,0,0.009,0.009,0,0.022,0.022,0.015,0.009,0,,-0.014,0,0,-0.009,0,0,-0.022,0,0,,,
660,0,1,1,0,1,1,0,1,1,1,1,1,17929.65,0,-0.002,-0.002,0,-0.001,-0.001,0,0.006,0.006,-0.002,-0.001,0,,0.002,0,0,0.001,0,0,-0.006,0,0,,,
661,0,1,1,0,1,1,1,1,1,1,1,1,17888.95,0,-0.003,-0.003,0,0.01,0.01,0.007,0.007,0.007,-0.003,0.01,0,,0.003,0,0,-0.01,0,0,0,0,0,,,
662,1,0,1,1,0,1,1,1,1,1,1,1,17829.2,0.005,0,0.005,0.012,0,0.012,0.002,0.002,0.002,0.005,0.012,0,,0,-0.005,0,0,-0.012,0,0,0,0,,,
663,1,1,0,1,1,1,1,1,1,1,1,1,17916.8,0.008,0.008,0,0.006,0.006,0.006,0.01,0.01,0.01,0.008,0.006,0,,0,0,-0.008,0,0,0,0,0,0,,,
664,1,1,0,1,1,0,1,1,0,1,1,1,18068.55,-0.001,-0.001,0,-0.011,-0.011,0,0.002,0.002,0,-0.001,-0.011,0,,0,0,0.001,0,0,0.011,0,0,-0.002,,,
665,0,1,0,1,1,0,1,1,0,1,1,1,18044.25,0,-0.001,0,0.003,0.003,0,-0.002,-0.002,0,-0.001,0.003,0,,0.002,0,0.002,0,0,-0.003,0,0,0.003,,,
666,0,1,0,0,1,0,0,1,0,1,1,1,18017.2,0,-0.008,0,0,0.005,0,0,-0.007,0,-0.008,0.005,0,,0.008,0,0.008,-0.005,0,-0.005,0.007,0,0.007,,,
667,1,0,0,1,0,0,1,0,0,1,1,1,17873.6,0.013,0,0,0.007,0,0,-0.006,0,0,0.013,0.007,0,,0,-0.013,-0.013,0,-0.007,-0.007,0,0.006,0.006,,,
668,1,0,0,1,0,0,1,0,0,1,1,1,18102.75,0,0,0,-0.011,0,0,-0.038,0,0,0,-0.011,0,,0,0,0,0,0.011,0.011,0,0.039,0.039,,,
669,1,0,0,1,0,1,1,0,1,1,1,1,18109.45,-0.006,0,0,-0.019,0,-0.019,-0.033,0,-0.033,-0.006,-0.019,0,,0,0.006,0.006,0,0.019,0,0,0.035,0,,,
670,1,0,1,1,0,1,1,0,1,1,1,1,17999.2,-0.006,0,-0.006,-0.032,0,-0.032,-0.032,0,-0.032,-0.006,-0.032,0,,0,0.006,0,0,0.033,0,0,0.034,0,,,
671,0,0,1,0,0,1,0,0,1,1,1,1,17898.65,0,0,-0.007,0,0,-0.022,0,0,-0.02,-0.007,-0.022,0,,0.008,0.008,0,0.023,0.023,0,0.021,0.021,0,,,
672,0,0,1,0,0,1,0,0,1,1,1,1,17764.8,0,0,-0.02,0,0,-0.02,0,0,-0.042,-0.02,-0.02,0,,0.02,0.02,0,0.02,0.02,0,0.043,0.043,0,,,
673,0,0,1,0,1,1,0,1,1,1,1,1,17416.55,0,0,0.005,0,0.007,0.007,0,-0.021,-0.021,0.005,0.007,0,,-0.005,-0.005,0,-0.007,0,0,0.021,0,0,,,
674,0,1,1,0,1,1,1,1,1,1,1,1,17503.35,0,-0.005,-0.005,0,-0.027,-0.027,-0.03,-0.03,-0.03,-0.005,-0.027,0,,0.005,0,0,0.028,0,0,0,0,0,,,
675,0,1,1,0,1,1,0,1,0,1,1,1,17415.05,0,0.007,0.007,0,-0.021,-0.021,0,-0.014,0,0.007,-0.021,0,,-0.007,0,0,0.021,0,0,0.014,0,0.014,,,
676,0,1,0,0,1,0,1,1,0,1,1,1,17536.25,0,-0.029,0,0,-0.032,0,-0.008,-0.008,0,-0.029,-0.032,0,,0.03,0,0.03,0.033,0,0.033,0,0,0.008,,,
677,1,1,1,1,1,1,1,1,1,1,1,1,17026.45,0.002,0.002,0.002,0.008,0.008,0.008,0.01,0.01,0.01,0.002,0.008,0,,0,0,0,0,0,0,0,0,0,,,
678,1,1,1,1,1,1,1,1,1,1,1,1,17053.95,-0.004,-0.004,-0.004,0.02,0.02,0.02,-0.008,-0.008,-0.008,-0.004,0.02,0,,0,0,0,0,0,0,0,0,0,,,
679,1,1,1,1,1,1,1,1,1,1,1,1,16983.2,0.011,0.011,0.011,0.013,0.013,0.013,0.011,0.011,0.011,0.011,0.013,0,,0,0,0,0,0,0,0,0,0,,,
680,0,1,1,1,1,1,1,1,1,1,1,1,17166.9,0,0.014,0.014,-0.015,-0.015,-0.015,0.018,0.018,0.018,0.014,-0.015,0,,-0.013,0,0,0,0,0,0,0,0,,,
681,1,1,0,1,1,1,1,1,0,1,1,1,17401.65,-0.012,-0.012,0,-0.013,-0.013,-0.013,0.007,0.007,0,-0.012,-0.013,0,,0,0,0.012,0,0,0,0,0,-0.007,,,
682,1,1,0,1,1,1,1,1,0,1,1,1,17196.7,-0.017,-0.017,0,0.016,0.016,0.016,0.018,0.018,0,-0.017,0.016,0,,0,0,0.017,0,0,0,0,0,-0.018,,,
683,1,1,1,1,1,1,1,1,0,1,1,1,16912.25,0.016,0.016,0.016,0.036,0.036,0.036,0.027,0.027,0,0.016,0.036,0,,0,0,0,0,0,0,0,0,-0.026,,,
684,0,1,1,0,1,1,0,1,1,1,1,1,17176.7,0,0.017,0.017,0,0.019,0.019,0,0.009,0.009,0.017,0.019,0,,-0.017,0,0,-0.019,0,0,-0.009,0,0,,,
685,1,0,1,1,0,1,1,0,1,1,1,1,17469.75,0.003,0,0.003,-0.006,0,-0.006,-0.014,0,-0.014,0.003,-0.006,-1,,0,-0.003,0,0,0.006,0,0,0.014,0,,,
686,1,0,1,1,1,1,1,0,1,1,1,1,17516.85,0,0,0,-0.011,-0.011,-0.011,-0.015,0,-0.015,0,-0.011,-1,,0,0,0,0,0,0,0,0.016,0,,,
687,1,1,1,1,1,1,1,1,1,1,1,1,17511.3,-0.008,-0.008,-0.008,-0.017,-0.017,-0.017,-0.03,-0.03,-0.03,-0.008,-0.017,-1,,0,0,0,0,0,0,0,0,0,,,
688,1,1,1,1,1,1,1,1,0,1,1,1,17368.25,-0.002,-0.002,-0.002,-0.007,-0.007,-0.007,-0.043,-0.043,0,-0.002,-0.007,-1,,0,0,0,0,0,0,0,0,0.045,,,
689,0,1,0,1,1,0,1,1,0,1,1,1,17324.9,0,-0.006,0,-0.02,-0.02,0,-0.032,-0.032,0,-0.006,-0.02,-1,,0.006,0,0.006,0,0,0.02,0,0,0.033,,,
690,1,1,0,1,1,0,1,1,0,0,1,0,17221.4,0.002,0.002,0,-0.035,-0.035,0,-0.015,-0.015,0,0,-0.035,0,,0,0,-0.002,0,0,0.037,0,0,0.016,,,
691,1,1,0,1,1,0,1,0,0,0,1,0,17248.4,-0.015,-0.015,0,-0.028,-0.028,0,-0.01,0,0,0,-0.028,0,,0,0,0.015,0,0,0.028,0,0.01,0.01,,,
692,1,1,0,1,1,0,1,0,0,0,0,0,16985.2,-0.022,-0.022,0,-0.002,-0.002,0,0.001,0,0,0,0,0,,0,0,0.022,0,0,0.002,0,-0.001,-0.001,,,
693,1,0,0,1,0,0,1,0,0,0,0,0,16614.2,0.009,0,0,0.028,0,0,0.028,0,0,0,0,0,,0,-0.009,-0.009,0,-0.027,-0.027,0,-0.028,-0.028,,,
694,1,0,0,1,0,0,1,0,0,0,0,0,16770.85,0.011,0,0,0.014,0,0,0.028,0,0,0,0,0,,0,-0.011,-0.011,0,-0.014,-0.014,0,-0.027,-0.027,,,
695,1,0,0,1,0,1,0,0,1,0,0,0,16955.45,0.007,0,0,0.008,0,0.008,0,0,0.015,0,0,0,,0,-0.007,-0.007,0,-0.008,0,-0.015,-0.015,0,,,
696,1,0,0,0,0,1,0,0,1,0,0,0,17072.6,-0.004,0,0,0,0,0.009,0,0,0.008,0,0,0,,0,0.004,0.004,-0.009,-0.009,0,-0.008,-0.008,0,,,
697,0,0,1,0,0,1,0,0,1,0,0,0,17003.75,0,0,0.005,0,0,0.012,0,0,0.021,0,0,0,,-0.005,-0.005,0,-0.012,-0.012,0,-0.02,-0.02,0,,,
698,0,0,1,0,0,1,0,1,1,0,0,0,17086.25,0,0,0.009,0,0,0.007,0,0.032,0.032,0,0,0,,-0.009,-0.009,0,-0.007,-0.007,0,-0.031,0,0,,,
699,0,0,1,0,0,1,0,1,1,0,0,0,17233.25,0,0,-0.001,0,0,0.007,0,0.033,0.033,0,0,0,,0.001,0.001,0,-0.007,-0.007,0,-0.032,0,0,,,
700,0,0,1,0,1,1,0,1,1,0,0,0,17213.6,0,0,-0.001,0,0.024,0.024,0,0.041,0.041,0,0,0,,0.001,0.001,0,-0.023,0,0,-0.04,0,0,,,
701,0,1,0,0,1,0,0,1,0,0,0,0,17203.95,0,0.009,0,0,0.035,0,0,0.032,0,0,0,0,,-0.009,0,-0.009,-0.034,0,-0.034,-0.031,0,-0.031,,,
702,1,1,0,1,1,0,1,1,0,0,0,0,17354.05,0.016,0.016,0,0.033,0.033,0,0.026,0.026,0,0,0,0,,0,0,-0.015,0,0,-0.032,0,0,-0.026,,,
703,0,1,0,0,1,0,1,1,0,0,0,0,17625.7,0,0.01,0,0,0.007,0,0.021,0.021,0,0,0,0,,-0.01,0,-0.01,-0.007,0,-0.007,0,0,-0.021,,,
704,0,0,0,0,0,0,0,1,0,0,0,0,17805.25,0,0,0,0,0,0,0,0.014,0,0,0,0,,-0.007,-0.007,-0.007,0,0,0,-0.014,0,-0.014,,,
705,1,0,1,1,0,1,1,0,1,0,0,0,17925.25,-0.01,0,-0.01,0.004,0,0.004,0.016,0,0.016,0,0,0,,0,0.01,0,0,-0.004,0,0,-0.016,0,,,
706,1,0,0,1,0,0,1,0,0,0,0,0,17745.9,0.004,0,0,0.017,0,0,0.029,0,0,0,0,0,,0,-0.004,-0.004,0,-0.017,-0.017,0,-0.028,-0.028,,,
707,1,0,0,1,0,0,1,0,0,0,0,0,17812.7,0.011,0,0,0.022,0,0,0.025,0,0,0,0,0,,0,-0.011,-0.011,0,-0.022,-0.022,0,-0.024,-0.024,,,
708,0,1,1,0,1,1,0,1,1,0,0,0,18003.3,0,0.003,0.003,0,0.014,0.014,0,0.017,0.017,0,0,0,,-0.003,0,0,-0.014,0,0,-0.017,0,0,,,
709,0,1,1,0,1,0,0,1,0,0,0,0,18055.75,0,0.009,0.009,0,0.011,0,0,0.003,0,0,0,0,,-0.009,0,0,-0.011,0,-0.011,-0.003,0,-0.003,,,
710,0,0,0,0,0,0,0,0,0,0,0,0,18212.35,0,0,0,0,0,0,0,0,0,0,0,0,,-0.002,-0.002,-0.002,-0.005,-0.005,-0.005,0.015,0.015,0.015,,,
711,0,0,0,0,0,0,0,0,0,0,0,0,18257.8,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.008,0.008,0.008,0.028,0.028,0.028,,,
712,1,1,0,1,1,0,1,1,0,0,0,0,18255.75,0.003,0.003,0,-0.017,-0.017,0,-0.035,-0.035,0,0,0,0,,0,0,-0.003,0,0,0.018,0,0,0.036,,,
713,1,1,0,1,1,0,1,0,0,0,0,0,18308.1,-0.011,-0.011,0,-0.03,-0.03,0,-0.063,0,0,0,0,0,,0,0,0.011,0,0,0.031,0,0.068,0.068,,,
714,0,1,0,0,1,0,0,1,0,0,0,0,18113.05,0,-0.01,0,0,-0.027,0,0,-0.046,0,0,0,0,,0.01,0,0.01,0.028,0,0.028,0.048,0,0.048,,,
715,0,1,0,0,0,0,0,0,0,0,0,0,17938.4,0,-0.01,0,0,0,0,0,0,0,0,0,0,,0.01,0,0.01,0.046,0.046,0.046,0.048,0.048,0.048,,,
716,1,0,0,1,0,1,1,0,1,0,0,0,17757,-0.008,0,0,-0.027,0,-0.027,-0.037,0,-0.037,0,0,0,,0,0.008,0.008,0,0.028,0,0,0.038,0,,,
717,1,0,1,1,0,1,1,0,1,0,0,0,17617.15,-0.027,0,-0.027,-0.029,0,-0.029,-0.016,0,-0.016,0,0,0,,0,0.027,0,0,0.03,0,0,0.016,0,,,
718,0,0,0,0,0,0,0,0,1,0,1,0,17149.1,0,0,0,0,0,0,0,0,0.025,0,-0.003,0,,-0.007,-0.007,-0.007,0.003,0.003,0.003,-0.024,-0.024,0,,,
719,0,0,0,0,0,0,0,0,1,0,1,0,17277.95,0,0,0,0,0,0,0,0,0.029,0,0.004,0,,0.01,0.01,0.01,-0.004,-0.004,-0.004,-0.028,-0.028,0,,,
720,0,1,0,0,1,0,0,1,1,0,1,0,17110.15,0,0,0,0,0.027,0,0,0.026,0.026,0,0.027,0,,0,0,0,-0.027,0,-0.027,-0.026,0,0,,,
721,0,1,0,0,1,0,0,1,1,0,1,0,17101.95,0,0.014,0,0,0.04,0,0,0.024,0.024,0,0.04,0,,-0.014,0,-0.014,-0.038,0,-0.038,-0.024,0,0,,,
722,0,0,0,0,1,0,0,0,1,0,1,0,17339.85,0,0,0,0,0.013,0,0,0,-0.007,0,0.013,0,,-0.013,-0.013,-0.013,-0.013,0,-0.013,0.007,0.007,0,,,
723,0,0,1,0,0,1,0,0,1,0,1,0,17576.85,0,0,0.012,0,0,-0.003,0,0,-0.018,0,-0.003,0,,-0.011,-0.011,0,0.003,0.003,0,0.018,0.018,0,,,
724,1,0,1,1,0,1,1,0,1,0,1,0,17780,-0.012,0,-0.012,-0.032,0,-0.032,-0.018,0,-0.018,0,-0.032,0,,0,0.013,0,0,0.033,0,0,0.018,0,,,
725,1,0,1,1,0,1,1,0,1,0,1,0,17560.2,-0.002,0,-0.002,-0.017,0,-0.017,0.003,0,0.003,0,-0.017,0,,0,0.003,0,0,0.017,0,0,-0.003,0,,,
726,0,0,1,0,1,1,0,1,1,0,1,0,17516.3,0,0,-0.017,0,-0.003,-0.003,0,-0.008,-0.008,0,-0.003,0,,0.018,0.018,0,0.003,0,0,0.008,0,0,,,
727,0,1,0,0,1,1,0,1,1,0,1,0,17213.6,0,0.003,0,0,0.023,0.023,0,-0.022,-0.022,0,0.023,0,,-0.003,0,-0.003,-0.022,0,0,0.022,0,0,,,
728,0,1,1,0,1,1,0,1,1,0,0,0,17266.75,0,0.011,0.011,0,0.006,0.006,0,0.005,0.005,0,0,0,,-0.011,0,0,-0.006,0,0,-0.005,0,0,,,
729,0,1,1,1,1,1,1,1,1,0,1,0,17463.8,0,0.008,0.008,-0.036,-0.036,-0.036,-0.008,-0.008,-0.008,0,-0.036,0,,-0.008,0,0,0,0,0,0,0,0,,,
730,1,1,0,1,1,1,1,1,1,0,1,0,17605.85,-0.013,-0.013,0,-0.014,-0.014,-0.014,-0.017,-0.017,-0.017,0,-0.014,0,,0,0,0.013,0,0,0,0,0,0,,,
731,1,0,1,1,1,1,1,1,1,1,1,1,17374.75,-0.031,0,-0.031,-0.003,-0.003,-0.003,-0.006,-0.006,-0.006,-0.031,-0.003,-1,,0,0.032,0,0,0,0,0,0,0,,,
732,1,1,0,1,1,1,1,1,1,1,1,1,16842.8,0.03,0.03,0,0.027,0.027,0.027,0.022,0.022,0.022,0.03,0.027,-1,,0,0,-0.029,0,0,0,0,0,0,,,
733,1,1,0,1,1,1,1,1,1,0,1,0,17352.45,-0.002,-0.002,0,-0.004,-0.004,-0.004,-0.015,-0.015,-0.015,0,-0.004,0,,0,0,0.002,0,0,0,0,0,0,,,
734,1,0,0,1,1,0,1,1,0,1,1,1,17322.2,-0.001,0,0,-0.007,-0.007,0,-0.015,-0.015,0,-0.001,-0.007,-1,,0,0.001,0.001,0,0,0.007,0,0,0.015,,,
735,0,1,0,1,1,1,1,1,1,0,0,0,17304.6,0,-0.002,0,-0.012,-0.012,-0.012,-0.061,-0.061,-0.061,0,0,0,,0.002,0,0.002,0,0,0,0,0,0,,,
736,1,0,1,1,1,1,1,0,1,0,1,0,17276.3,-0.004,0,-0.004,-0.012,-0.012,-0.012,-0.036,0,-0.036,0,-0.012,0,,0,0.004,0,0,0,0,0,0.037,0,,,
737,1,0,1,1,1,1,1,1,1,0,1,0,17206.65,-0.007,0,-0.007,-0.056,-0.056,-0.056,-0.024,-0.024,-0.024,0,-0.056,0,,0,0.007,0,0,0,0,0,0,0,,,
738,0,0,1,0,0,1,0,0,1,0,1,0,17092.2,0,0,-0.002,0,0,-0.025,0,0,-0.028,0,-0.025,0,,0.002,0.002,0,0.026,0.026,0,0.029,0.029,0,,,
739,1,0,1,1,1,1,1,1,1,0,0,0,17063.25,-0.048,0,-0.048,-0.016,-0.016,-0.016,-0.033,-0.033,-0.033,0,0,0,,0,0.05,0,0,0,0,0,0,0,,,
740,0,1,1,1,1,1,1,1,1,0,1,0,16247.95,0,0.025,0.025,0.022,0.022,0.022,0,0,0,0,0.022,0,,-0.025,0,0,0,0,0,0,0,0,,,
741,0,1,1,1,1,1,1,1,1,0,1,0,16658.4,0,0.008,0.008,-0.01,-0.01,-0.01,-0.048,-0.048,-0.048,0,-0.01,0,,-0.008,0,0,0,0,0,0,0,0,,,
742,0,1,0,1,1,1,0,1,1,0,0,0,16793.9,0,-0.011,0,-0.033,-0.033,-0.033,0,-0.046,-0.046,0,0,0,,0.011,0,0.011,0,0,0,0.049,0,0,,,
743,1,1,0,1,1,0,1,1,0,0,1,0,16605.95,-0.006,-0.006,0,-0.045,-0.045,0,-0.016,-0.016,0,0,-0.045,0,,0,0,0.007,0,0,0.047,0,0,0.016,,,
744,1,1,0,1,1,1,1,1,1,0,1,0,16498.05,-0.015,-0.015,0,-0.029,-0.029,-0.029,0.006,0.006,0.006,0,-0.029,0,,0,0,0.016,0,0,0,0,0,0,,,
745,1,1,0,1,1,0,1,1,1,0,1,0,16245.35,-0.024,-0.024,0,0.006,0.006,0,0.024,0.024,0.024,0,0.006,0,,0,0,0.024,0,0,-0.006,0,0,0,,,
746,1,0,0,1,0,0,0,0,1,0,1,0,15863.15,0.009,0,0,0.046,0,0,0,0,0.064,0,0.046,0,,0,-0.009,-0.009,0,-0.044,-0.044,-0.06,-0.06,0,,,
747,1,0,0,1,0,1,1,0,1,0,1,0,16013.45,0.021,0,0,0.039,0,0.039,0.041,0,0.041,0,0.039,0,,0,-0.02,-0.02,0,-0.037,0,0,-0.039,0,,,
748,1,0,0,1,1,0,1,1,1,1,1,1,16345.35,0.015,0,0,0.032,0.032,0,0.039,0.039,0.039,0.015,0.032,-1,,0,-0.015,-0.015,0,0,-0.031,0,0,0,,,
749,0,0,0,1,0,0,1,0,0,1,1,1,16594.9,0,0,0,0.004,0,0,0.042,0,0,0.002,0.004,-1,,-0.002,-0.002,-0.002,0,-0.004,-0.004,0,-0.04,-0.04,,,
750,0,0,0,0,0,1,0,0,1,0,1,0,16630.45,0,0,0,0,0,0.021,0,0,0.029,0,0.021,0,,-0.014,-0.014,-0.014,-0.02,-0.02,0,-0.028,-0.028,0,,,
751,0,0,1,0,0,1,0,0,1,1,1,1,16871.3,0,0,-0.012,0,0,0.025,0,0,0.026,-0.012,0.025,0,,0.013,0.013,0,-0.024,-0.024,0,-0.026,-0.026,0,,,
752,1,0,1,1,0,1,1,0,1,0,0,0,16663,0.019,0,0.019,0.027,0,0.027,0.035,0,0.035,0,0,0,,0,-0.018,0,0,-0.027,0,0,-0.034,0,,,
753,0,0,0,0,0,1,0,0,1,0,0,0,16975.35,0,0,0,0,0,0.02,0,0,0.015,0,0,0,,-0.018,-0.018,-0.018,-0.02,-0.02,0,-0.014,-0.014,0,,,
754,0,1,1,0,1,1,0,1,1,0,1,0,17287.05,0,-0.01,-0.01,0,-0.002,-0.002,0,-0.008,-0.008,0,-0.002,0,,0.01,0,0,0.002,0,0,0.008,0,0,,,
755,0,1,1,0,1,1,0,1,1,0,1,0,17117.6,0,0.012,0.012,0,0.006,0.006,0,0.006,0.006,0,0.006,0,,-0.011,0,0,-0.006,0,0,-0.006,0,0,,,
756,0,1,1,0,1,1,0,1,1,1,1,1,17315.5,0,-0.004,-0.004,0,-0.009,-0.009,0,0.001,0.001,-0.004,-0.009,-1,,0.004,0,0,0.009,0,0,-0.001,0,0,,,
757,0,0,0,0,1,1,0,1,1,1,1,1,17245.65,0,0,0,0,-0.001,-0.001,0,0.015,0.015,-0.001,-0.001,-1,,0.001,0.001,0.001,0.001,0,0,-0.014,0,0,,,
758,1,1,0,1,1,0,1,1,1,1,1,1,17222.75,-0.004,-0.004,0,0.006,0.006,0,0.014,0.014,0.014,-0.004,0.006,-1,,0,0,0.004,0,0,-0.006,0,0,0,,,
759,1,0,0,1,0,0,1,0,0,1,1,1,17153,0.004,0,0,0.02,0,0,0.03,0,0,0.004,0.02,-1,,0,-0.004,-0.004,0,-0.02,-0.02,0,-0.029,-0.029,,,
760,0,1,0,0,1,0,1,1,1,1,1,1,17222,0,0.006,0,0,0.014,0,0.048,0.048,0.048,0.006,0.014,-1,,-0.006,0,-0.006,-0.014,0,-0.014,0,0,0,,,
761,0,1,0,0,1,0,0,1,1,0,0,0,17325.3,0,0.01,0,0,0.02,0,0,0.036,0.036,0,0,0,,-0.01,0,-0.01,-0.02,0,-0.02,-0.035,0,0,,,
762,1,0,0,1,0,0,1,0,1,0,1,0,17498.25,-0.002,0,0,0.032,0,0,0.018,0,0.018,0,0.032,0,,0,0.002,0.002,0,-0.031,-0.031,0,-0.017,0,,,
763,1,0,0,1,0,0,0,0,1,0,1,0,17464.75,0.012,0,0,0.028,0,0,0,0,0.01,0,0.028,0,,0,-0.012,-0.012,0,-0.027,-0.027,-0.01,-0.01,0,,,
764,1,0,0,1,0,0,1,0,1,0,0,0,17670.45,0.022,0,0,0.008,0,0,0.006,0,0.006,0,0,0,,0,-0.021,-0.021,0,-0.008,-0.008,0,-0.006,0,,,
765,0,0,0,1,1,0,1,1,1,0,1,0,18053.4,0,0,0,-0.023,-0.023,0,-0.021,-0.021,-0.021,0,-0.023,0,,0.005,0.005,0.005,0,0,0.023,0,0,0,,,
766,0,0,0,0,0,0,0,0,1,0,1,0,17957.4,0,0,0,0,0,0,0,0,-0.024,0,-0.01,0,,0.008,0.008,0.008,0.01,0.01,0.01,0.024,0.024,0,,,
767,0,0,0,0,0,0,0,0,1,0,0,0,17807.65,0,0,0,0,0,0,0,0,-0.019,0,0,0,,0.01,0.01,0.01,0.008,0.008,0.008,0.019,0.019,0,,,
768,0,0,1,1,0,1,1,0,1,0,0,0,17639.55,0,0,0.008,-0.006,0,-0.006,-0.026,0,-0.026,0,0,0,,-0.008,-0.008,0,0,0.006,0,0,0.027,0,,,
769,0,0,1,1,0,1,1,0,1,0,0,0,17784.35,0,0,-0.006,-0.017,0,-0.017,-0.046,0,-0.046,0,0,0,,0.006,0.006,0,0,0.018,0,0,0.049,0,,,
770,0,0,0,0,0,0,0,0,1,0,0,0,17674.95,0,0,0,0,0,0,0,0,-0.03,0,0,0,,0.008,0.008,0.008,0.029,0.029,0.029,0.031,0.031,0,,,
771,0,0,1,0,1,1,0,1,1,0,1,0,17530.3,0,0,-0.003,0,-0.033,-0.033,0,-0.008,-0.008,0,-0.033,0,,0.003,0.003,0,0.034,0,0,0.008,0,0,,,
772,0,1,1,0,1,1,0,1,1,0,1,0,17475.65,0,-0.017,-0.017,0,-0.019,-0.019,0,-0.017,-0.017,0,-0.019,0,,0.018,0,0,0.02,0,0,0.018,0,0,,,
773,0,1,0,0,1,1,0,1,1,1,1,1,17173.65,0,-0.013,0,0,0.013,0.013,0,-0.013,-0.013,-0.013,0.013,0,,0.013,0,0.013,-0.013,0,0,0.013,0,0,,,
774,0,0,0,0,0,1,0,1,1,1,1,1,16958.65,0,0,0,0,0,0.013,0,0.014,0.014,0.01,0.013,0,,-0.01,-0.01,-0.01,-0.012,-0.012,0,-0.014,0,0,,,
775,1,1,1,1,1,1,1,1,1,1,1,1,17136.55,0.015,0.015,0.015,-0.011,-0.011,-0.011,-0.006,-0.006,-0.006,0.015,-0.011,0,,0,0,0,0,0,0,0,0,0,,,
776,1,1,1,1,1,1,1,1,1,1,1,1,17392.6,-0.013,-0.013,-0.013,-0.011,-0.011,-0.011,-0.008,-0.008,-0.008,-0.013,-0.011,0,,0,0,0,0,0,0,0,0,0,,,
777,1,1,1,1,1,1,1,1,1,1,1,1,17171.95,-0.013,-0.013,-0.013,-0.008,-0.008,-0.008,-0.004,-0.004,-0.004,-0.013,-0.008,-1,,0,0,0,0,0,0,0,0,0,,,
778,0,0,1,0,1,1,1,1,1,1,1,1,16953.95,0,0,0.015,0,0.017,0.017,0.007,0.007,0.007,0.015,0.017,-1,,-0.014,-0.014,0,-0.017,0,0,0,0,0,,,
779,1,1,1,1,1,1,1,1,1,1,1,1,17200.8,-0.009,-0.009,-0.009,-0.006,-0.006,-0.006,-0.03,-0.03,-0.03,-0.009,-0.006,-1,,0,0,0,0,0,0,0,0,0,,,
780,1,1,1,1,1,1,1,1,1,1,1,1,17038.4,0.012,0.012,0.012,0.002,0.002,0.002,-0.021,-0.021,-0.021,0.012,0.002,0,,0,0,0,0,0,0,0,0,0,,,
781,0,1,0,1,1,1,1,1,1,1,1,1,17245.05,0,-0.008,0,-0.033,-0.033,-0.033,-0.048,-0.048,-0.048,-0.008,-0.033,0,,0.008,0,0.008,0,0,0,0,0,0,,,
782,0,1,0,1,1,1,1,1,1,0,1,0,17102.55,0,-0.002,0,-0.025,-0.025,-0.025,-0.047,-0.047,-0.047,0,-0.025,0,,0.002,0,0.002,0,0,0,0,0,0,,,
783,1,0,0,1,1,0,1,1,0,0,1,0,17069.1,-0.023,0,0,-0.039,-0.039,0,-0.049,-0.049,0,0,-0.039,0,,0,0.023,0.023,0,0,0.04,0,0,0.051,,,
784,1,1,0,1,1,0,1,1,0,0,1,0,16677.6,0,0,0,-0.023,-0.023,0,-0.031,-0.031,0,0,-0.023,0,,0,0,0,0,0,0.023,0,0,0.032,,,
785,1,0,0,1,1,1,1,1,1,1,1,1,16682.65,-0.016,0,0,-0.027,-0.027,-0.027,-0.052,-0.052,-0.052,-0.016,-0.027,0,,0,0.017,0.017,0,0,0,0,0,0,,,
786,0,0,0,1,1,0,1,1,0,1,1,1,16411.25,0,0,0,-0.015,-0.015,0,-0.038,-0.038,0,-0.007,-0.015,0,,0.007,0.007,0.007,0,0,0.015,0,0,0.04,,,
787,0,0,0,0,0,0,1,0,1,1,1,1,16301.85,0,0,0,0,0,0,-0.028,0,-0.028,-0.004,-0.03,0,,0.004,0.004,0.004,0.031,0.031,0.031,0,0.029,0,,,
